track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,is_hit,track_name_length,artist_count,duration_min,lyrics
6JCgP3lmyFmpYKTTripIq6,Charly García,Piano Bar,Cancion Para Mi Muerte - Bonus Track,40,244600,False,0.453,0.522,0,-7.178,1,0.034,0.258,0.0,0.375,0.242,107.018,4,punk-rock,0,36,1,4.076666666666667,"[Intro]
CD Bonus Track!

[Bounty Kid]
Big up Carolina massive mad crew like Chiclin
Big up Carolina massive mad crew like Chiclin
Big up Carolina massive mad crew like Chiclin
Big up Carolina massive mad crew like Chiclin
Big up Carolina massive mad crew like Chiclin
Big up Carolina massive mad crew like Chiclin
Big up Carolina massive mad crew like Chiclin

Raggamuffin hortical reggae dancehall champion seal
Raggamuffin hortical reggae dancehall champion seal
Raggamuffin hortical reggae dancehall champion seal
Raggamuffin hortical reggae dancehall champion seal
Raggamuffin hortical reggae dancehall champion seal
Raggamuffin hortical reggaе dancehall champion seal

A gwaan big up Garcia big production
A gwaan big up Garcia big production
A gwaan big up Garcia big production
A gwaan big up Garcia big production
A gwaan big up Garcia big production

Now check pon di scеne onnu all of bigger people
Along fat sing crying out fi original
A Bounty Kid pon di border line, I sing
Now check pon di scene onnu all of bigger people
Along fat sing crying out fi original
A Bounty Kid pon di border line, I sing
Now check pon di scene onnu all of bigger people
Along fat sing crying out fi original
A Bounty Kid pon di border line, I sing
Now check pon di scene onnu all of bigger people
Along fat sing crying out fi original
A Bounty Kid pon di border line, I sing...


[Tidy Man]
Don cómo fue
Ven que llegué
So listo, listo con Chiclin me quede
Ya no son Tres
Sino que cuatro es lo Ordenado
En tarima con el rey de los platos, que raro
Que ya no hay guerra, ya no hay discusión
Solamente escucha mi canción
Para que baile en donde quiera
Que ya no hay guerra, ya no hay discusión
Solamente digo escucha mi canción, Qué-Qué!?
Yo, tendré que sacar patenta
Porque quieren piratear mi musica que es la violenta
Pa'l que comentaba
Pa'l que si decía cuestionaba
Diciendo que no servía
Que me tiene cinco y tres
Sigo de lo más combate
Pues los tumbo, los aplasto
Miro pa' atrás y sigo pa' lante

[Tidy Man]
Chiclin, tira pa' lante el ritmo que tu sabes que es Tidy
El hombre que ahora te dice que para mi eso es facil
Ataca la competencia que te quiere destruir, so
Come follow me now y es así
Pues Chiclin
Tira pa' lante el ritmo que tu sabes que es Tidy
El hombre que ahora te dice que para mi eso es facil
Ataca la competencia que te quiere destruir, so
Come follow me now ya llegó, por eso

[Buru Fat]
Esto es un nuevo tiempo, una nueva era
Yo seguiré cantando para toda la esfera
Y ahora como siempre mi música es valiosa
Chiclin en acción, mi arma poderosa
Y por supuesto, numero uno en el imperio
Voy a escalar la cima y yo te lo digo en serio
No es chisteando, relajando o bromeando
Solamente te quiero decir que yo tengo el comando

Raggamuffin es lo que vamos a hacer
Para que bailen mira hombre y mujer
Y el criticón que le ponga mente
Chiclin viene en el 4 pero bien potente
Raggamuffin es lo que vamos a hacer
Para que bailen mira hombre y mujer
Y el criticón que le ponga mente
Chiclin viene en el 4 pero bien potente

Sabes comentar, sabes divulgar
Pero al apreciar te vas a amarrar
Cuando llegue a tu presencia
Pues yo trabajo la maxima excelencia
Yo te digo que nadie nos para
Esto es el comienzo así que preparate

[Cano D]
So, so, so, que el guiso se acabó
Si n te has dado cuenta, algo sucedió
I dont' give a fuck, digo word up
Pow! Pow! Pow! Pow!
One come two come rough broke neck
One come two come rough broke neck
So, pree, yale no te canses
Maestro Cano D, del arte viene a hablarte
Vengo a coronarte, nineteen ninety five
Soy el más grande, oscuridad
Quisiste tirarte
Ha-ha, y me río de ti
Ha-ha, y me río de ti
Ha-ha, y me río de ti
Oh Lord'a mercy watch me now Cano D
Una vez más con DJ Chiclin
La oposición me quiere destruir
Para ti audiencia soy el Cano D
C-A-N-O, de nombre mi
So, y la competencia, ha se murió, hahaha...

[Doctor X]
Tengan cuidado que ha llegado el Doctor
Junto a Chiclin que ahora está en el mando
Tengan cuidado que ha llegado el Doctor
Junto a Chiclin que ahora está en el mando

Abran paso, ahora vengo sin compasión
Para detonar a todo aquel criticón
Que me criticaba y decían que yo
Nunca triunfaría y ahora aquí estoy
Preparense ahora el ritmo se detonó
Que junto a mi lirica ocurrió una explosión
Chiclin pusó el beat y la casa tembló
Porque salí la yale me escuchó y bailó
Mi lirica agita a todo aquel bailador
Entra el Doctor X con su fuerte Reggaeton
Que todo maleante del camino lo sacó
Y al corillo de Carolina en la casa lo apagó
Por eso vengo ahora con una misión
Sacarte del sistema todo aquel criticón
Yo no cambiaré pues yo tengo mi don

[Doctor X]
Tengan cuidado que ha llegado el Doctor
Junto a Chiclin que ahora está en el mando
Tengan cuidado que ha llegado el Doctor
Junto a Chiclin que ahora está en el mando

Y es la envidia, porque llegué a tu nivel
Y si me tiras, hasta allá voy a coger
Y es la envidia, porque llegué a tu nivel
Y si me tiras, hasta allá voy a coger
Follow me ya!

[Hector]
Hector...

Muchas veces trataste, y nunca lo lograste
Por más que tu intentaste mira siempre tu fallaste
¿Por qué? Sérá tu miedo o será la persona
Será que estás bajando y tu nombre te impresiona
Chiclin, sigue subiendo, tu te estás lamentando
Mi venta va ascendiendo, la tuya va bajando
No llores, no tes escondas , eso le gusta a cualquiera
Chiclin está rankeando y su bestia es la primera
Mientras te desespera y ya quieres tu tirarle
Chiclin es ás astuto y ya está pa'l ataque
Espera que ya tire y que des un paso alante
Para darte mas duro, mira y luego rematarte

[Nestito]
Como siempre Nestito mira ya can'tó
Pues como siempre ese estilo mira lo implantó
Pues como siempre Nestito mira ya can'tó
Y a la gente de Carolina digo el saludó

Digo que llegué nuevamente, ha!
Digo que llegué nuevamente, ha!
Digo que llegué nuevamente
Para cantar a los corillos que se encuentran presente
Oyes esto rapidamente mira esa lady (Pow!)
Tomala en tus brazos, meneate muy sexy (Follow me)
Esa chica mira se comienza se a menear (Pow!)
Todo el mundo en el party ya comienza a bailar
Unos prenden y pasan, siguen encendiendo
Cuando Nesti está cantando lo tienen en el cerebro
Todo el mundo está agitado, todo el mundo brincando
Y mi corillo de Jardines como siempre está brincando
Pues tu sabes que Nestito te está cantando
Y como siempre todos ellos me han apoyado
Y un saludo les voy a mandar
Y en el corazón bien adentro yo los voy a llevar

[Primo]
Go! Fuego, fuego, fuego, fuego
Porque meterte con el Street Clan no es juego
Suente el fuego, fuego, fuego, fuego
Porque meterte con el Street Clan no es juego

Ahora que viene Primo a combatir, come
Y el confidente no me podrá evadir, come
Y que el maldito no se ponga a discutir
Porque sino te lo advierto los pondré a dormir
Pues tu sabes que cuando brego contra mi tu despego
Y yo lo sé porque yo tengo babilla y tu lo sabes
Si quieres en la tarima, confidente te lo demuestro
Porque sepa que en mi combo yo si soy un maestro
Metetelo en tu cabeza, el nombre es Primo, Primo
Y mi mafia todos ellos conocen el Street Clan People
Paren el beat pues ahora si que ninguno puede competir
Contra mi, que hay que para dar la batalla
Fuerte, pero estarán allí
Solo a la imitación que nosotros te lleva el reto
Pero no te ofendas, en ningun momento te faltó el respeto
(Hear me!)

[MCT]
Voces que solo me llaman
Para combatir contra mi oponente
Voces que solo me llaman
Para ya librarme mira de la muerte
Voces que solo me llaman
Para combatir contra mi oponente
Voces que solo me llaman
Para ya librarme mira de la muerte

Un problema
Solo por mi mente pasa mira un problema
Voces que me hablan pues yo pierdo la cabeza
Es que no entienden que no tengo la paciencia
Para yo bregar con la mala experiencia
Oye mi hermano se me va la conciencia
Este es MC T ya tirando la excelencia
Con Chiclin ahora ya no hay clemencia
Watch me now, well

[MCT]
Voces que solo me llaman
Para combatir contra mi oponente
Voces que solo me llaman
Para ya librarme mira de la muerte
Voces que solo me llaman
Para combatir contra mi oponente
Voces que solo me llaman
Para ya librarme mira de la muerte

[Javi]
Tengo ya aquí un punto a mi favor
Sabes que he llegado con mi nueva creación
Tengo ya aquí un punto a mi favor
Sabes que he llegado con mi nueva creación

Muchas ambiciones, muchas ambiciones
Muchas ambición es lo que tiene este hombre
Eso pasa siempre por eso tu no te asombre
Y mi socio Waltein Four quiere ser ya conmigo
Aunque estes a mi defensa mi peor enemigo
No quiero pelea tu me estás entendiendo
Pues si quieres mi batalla yo te gano discutiendo
Woah, no quiero apagarte
Escuchame chamaquito tonto, Javi no quiere intimidarte
Woah, no quiero apagarte
Escuchame chamaquito tonto, Javi no quiere intimidarte

[Javi]
Tengo ya aquí un punto a mi favor
Sabes que he llegado con mi nueva creación
Tengo ya aquí un punto a mi favor
Sabes que he llegado con mi nueva creación

[Tito]
Te velo, ah, sigo tu trayectoria
Pues, creías que estaba muerto, cantaste victoria, ha
Al regreso Tito a cantar
Pues yo no muero, pues yo vengo a matar
Y el criticón conde está, so
Chiclin al combate, no lo pueden parar
No puedo pensarla y que Chiclin ya lo quiere pues más
No puedo pensarla, no lo intentes porque te va a salir mla

[Mayordomo]
Mira Chiclin, Mayordomo aquí llegó
Número uno como yo nunca nunca existió, so
Mira Chiclin, Mayordomo aquí llegó
Número uno como yo nunca nunca existió

Porque sabe que en tarima aquí vengo yo arrasando
Y la yale sexy ahora le gusta como salió
Tu cassette, tu cassette que está luciendo
Elegantemente viene ahora acabando
Estoy demostrando mi talento
Es pura lirica la que estoy sacando
Y es mi lengua la que está debutando, so

Mira Chiclin, Mayordomo aquí llegó
Número uno como yo nunca nunca existió, so
Mira Chiclin, Mayordomo aquí llegó
Número uno como yo nunca nunca existió

[Mayordomo]
Estamos demostrando que aquí somos los más duros
Por eso como es, es bien seguro
Mi canción nació, nació en la primera
Estamos comenzando una nueva era
Un niño nació, un cañón agarró
En menos de un segundo, pum-pum disparó so
Uno, dos, tres y ahora vengo al revés
Tres dos uno como yo no hay ninguno
Sigo pero que sigo pero que sigo rapeando
Y el Mayordomo en tarima se lo está demostrando

Mira Chiclin, Mayordomo aquí llegó
Número uno como yo nunca nunca existió, come on...
Mira Chiclin, Mayordomo aquí llegó
Número uno como yo nunca nunca existió

[Interlude]
Finish...
""Tu eres loco?""

[Millo]
Tengo la babilla y el corazón
Para en todos lados defender mi corillo, y dice
Tengo la babilla y el corazón
Para en todos lados defender mi corillo

Si nos vamos a janguear, y alguien me rebulee
Trata de que el problema pues hablando arregle
Pero si no se puede, mejor busca más mujeres
Y nos vamos por un lado pues ya nadie pues no puede
Pues seguimos pues tranquilos con nuestros amigos
Si nos oye te busca la calle pues tenemos enemigos

Y dice, tengo la babilla y el corazón
Para en todos lados defender mi corillo, y dice
Tengo la babilla y el corazón
Para en todos lados defender mi corillo

Arrancamos del lugar y llegamos a la Cedro
Y mira DJ Chiclin nos estaba esperando
Nos fuimos a grabar, las mujeres a menear
Y mi nombre pues bien duro yo comienzo a gritar

Y dice, tengo la babilla y el corazón
Para en todos lados defender mi corillo, y dice
Tengo la babilla y el corazón
Para en todos lados defender mi corillo

[Juni]
Juni-dibbydi-dubby ahora con Chiclin de nuevo
Juni-dibbydi-dubby ahora con Chiclin de nuevo
Juni-dibbydi-dubby ahora con Chiclin de nuevo
Y si no te gusta pues nos vemos luego

Adiós, adiós, te quedaste atrás
Es que miraste mal y te quisiste guillar
Pero eso no me interesa, eso no va conmigo
Tu sabes que Juni tiene otro destino
Pasaste por encima, decirte adiós
Sabes que Juni siempre será el mejor

[Juni]
Juni-dibbydi-dubby ahora con Chiclin de nuevo
Juni-dibbydi-dubby ahora con Chiclin de nuevo
Juni-dibbydi-dubby ahora con Chiclin de nuevo
Y si no te gusta pues nos vemos luego

[Baellos]
Baellos, pronto viene a demostrar
Baellos, pronto viene a demostrar
Baellos, pronto viene a demostrar
Baellos, pronto viene a demostrar
Baellos, pronto viene a demostrar
Baellos, pronto viene a demostrar
Baellos, pronto viene a demostrar
Baellos, pronto viene a demostrar..."
6L9xqaNVFf0tt9l5OxO7vX,Official HIGE DANdism,One-Man Tour 2021-2022 -Editorial-@Saitama Super Arena (LIVE),No Doubt - LIVE,21,246080,False,0.349,0.955,11,-4.87,0,0.35,0.0286,0.0,0.393,0.442,167.104,4,j-rock,0,15,1,4.101333333333334,"[Intro: J-Live]
Nope, no, don't worry
We are not lost
I know exactly where we are
I know exactly where we're going
You know what I'm saying just bare with me
I'm just gon' take this next exit, turn around
Hit that last road right there you know what I'm saying
We gonna be good alright, relax
I got this

[Verse 1: J-Live]
You want to know how high the stakes go in America
They say you bought it if  you break it in America
They say to fake it 'til you make it in America
A lot of people can't take it in America
Cause if a cheese trap placed
At the start and the end the rat race
It's a paper chase
Now you can keep the pace or you can be replaced
It's a mess, it's a test, I'm tryin' to ace
I ain't got time for playing around and fucking my love
I been going hard at it since All of the Above
And they play too rough so enough is enough
When the going gets tough you could call my bluff
But I will not fold
My hands and poker face stay cold
Regardless of the cards I hold
I'm gonna put it on the line
And we gon' see what the deal to it is, what it's born to be

[Hook]
We out tonight until we see the light
You know what I'm talking about
No doubt
I know this rap, ain't got time for no doubt
Beyond the shadows we go so we out
(x2)

[Verse 2]
As a pro my choice is this life so I handle with care
Precious as a newborn baby idea
That's why I never had to use protection
Cause God really does start at conception
Fuck that marriage and your reception
This bedrock's outside of wedlock
When that foundation gets laid to rest
I get to build over all old regrets
Cause they get too expensive
I can't even afford to pay attention
To apprehension cause he who hesitates
Gets held up at the gate
Saying hold up, wait
But nah son the secrets are holding up, wait
It's to keep it moving, build momentum
And each momento was monumental
Connected connected to his potential

[Hook]

[Verse 3]
I never put doubt in my mind
Cause I know when I touch the mic it's the rhyme
No question when I'm chefin' the beat
Put your ear to the oven, what you hear is that heat
Ain't a problem that I can't fix
On the two turntables and the mix
Apply that thing to your whole life script
Cause when you know your lines they can't tell you shit
I did it like that and now I do it like this
They didn't like that and figure ooh we might miss
But maybe we ain't aiming for the same thing
I want to see you ricocheting off the wing ding
And still hit the center mass ass
The best know what's up for so true to it
And we could parlay you can tell me how you do it
But this is how I drive so get used to it
And buckle up cause it ain't a smooth ride over in my lane
They still paving this road it's a god damn shame
You got black ice, pot holes, fog and rain
You can pump your brakes but still hydroplane
And there ain't no shoulder to lean on
So careen on
If you pull over I keep both hands on the wheel 'til I figure it out
The real trick to it though is look ma, no doubt

[Hook]"
6Gx0IZAM6lNRiw4aoV1Qlg,Eikichi Yazawa,東京ナイト (50th Anniversary Remastered),YOKO - Remastered 2022,23,238973,False,0.662,0.491,9,-10.825,1,0.0232,0.471,0.00122,0.135,0.533,92.788,4,rockabilly,0,22,1,3.9828833333333336,"[""Beni Unutma (Remastered 2022)"" için şarkı sözleri]

[Giriş]
Ha-a-a-ah, ha-a-a-ah
Ha-a-a-ah-ah-ah, a-a-a-ah
Ha-a-a-ah-a-ah, ha-a-a-ah-a-ah
Ha-a-a-ah-ah-ah-a-a-ah

[Bölüm]
Zaman alsın, alsın seni
Katsın bana, bana
Bir yalan kalsın senden
Varsın bana, bana

[Köprü]
Ha-a-a-ah, ha-a-a-ah
Ha-a-a-ah-ah-ah, a-a-a-ah
Ha-a-a-ah-a-ah, ha-a-a-ah-a-ah
Ha-a-a-ah-ah-ah-a-a-ah

[Nakarat]
Hiçbir şey yok artık
Bu kentte bizden
Son sözler bunlar sana
Aşkı unut, beni unutma

[Çıkış]
Ha-a-a-ah, ha-a-a-ah
Ha-a-a-ah-ah-ah, a-a-a-ah
Ha-a-a-ah-a-ah, ha-a-a-ah-a-ah
Ha-a-a-ah-ah-ah-a-a-ah"
0ckK8I9FFJDYV7LJEHZLSy,≠ME,超特急 ≠ME行き Special Edition,秘密インシデント,36,269746,False,0.486,0.95,6,-2.726,1,0.101,0.153,0.0,0.3,0.638,160.011,4,j-rock,0,8,1,4.4957666666666665,"[≠ME「秘密インシデント」歌詞]

[Chorus]
雨上がり　晴れた空
ほら　虹が見える
君が振り返った瞬間
秘密インシデント

[Verse 1]
Ah　ポツポツ雨は晴れて
体育が始まる
今日は外で短距離
ちょっと憂鬱だ

[Verse 2]
So　湿った土の匂いと
制汗剤の香りが
複雑に混じる (≠ME　感じて)

[Pre-Chorus]
同じクラスの女友達
ゆるふわなハーフアップ　振り返った (その時に)
風が吹く

[Chorus]
何で！？今更　キュンと心臓が弾む
笑った顔でパッと空気が動く
何で！？虹を見つけて　僕に言ったんだろう
「いつも」だった光景
なんか急にスペシャルだね
きっと僕だけ思う
秘密インシデント

[Verse 3]
So　体育の後の風はほんのり涼しい
君の赤いほっぺ
ピンクに変わった (≠ME　感じて)

[Pre-Chorus]
バレないくらいの色付きリップ
気付いてる僕に気付いて欲しいなんて (弱虫の)
わがままだ

[Chorus]
なぜか　すごいイナズマ　射抜かれた日から
順調じゃない事も増えた気がする
なぜか　君以外の事　考えられない
テスト中も　どんな日も
かっこいいって思われたい
難しいね　恋は...
ある種　アクシデント
秘密インシデント

[Bridge]
きっとストーリー見るの早すぎる
既読も早すぎだとダメらしいし...
知らない　恋のルール多すぎて　戸惑う
どんな曲を聴いても　主人公は君
あの時　虹が掛かっていなかったらどうなる？

[Chorus]
何で！？　今更　キュンと心臓が弾む
笑った顔でパッと空気が動く
何で！？　虹を見つけて　僕に言ったんだろう
「いつも」だった光景
なんか急にスペシャルだね
きっと僕だけじゃない
君もインシデント
For ME！"
7un6jYnJseGTF6SFe7dapm,Los Pasteles Verdes;Fernando Arias,Historia: Discografía Completa,Y Tengo Miedo,31,221000,False,0.515,0.503,7,-9.774,1,0.04,0.656,3.63e-05,0.0549,0.406,81.813,4,rock-n-roll,0,13,2,3.683333333333333,"Ten, Amor, el arco quedo
Que soy niña, y tengo miedo

Dicen que amor ha vencido
A las deidades mayores
Y que de sus pasadores
Cielo y tierra está ofendido;
Y habiendo aquesto sabido
No es mucho temer su enredo
Que soy niña, y tengo miedo

Unos dicen el estrago
Que en Píramo y Tisbe hiciste;
Otros cuán tirano fuiste
Con la reina de Cartago;
Y viendo que das tal pago
Atemorizada quеdo
Que soy niña, y tengo miedo

No еs, Amor, mi condición
Para sufrir tus temores
Tus engaños, tus terrores
Tus celos y compasión;
Y en esta jurisdicción
No me cogerás, si puedo
Que soy niña, y tengo miedo"
2GMHqFwYnY3OGSvACE1pkE,Little Anthony & The Imperials,The Best Of Little Anthony & The Imperials,I'm On The Outside (Looking In),42,187733,False,0.383,0.282,7,-11.764,1,0.0467,0.82,1.76e-05,0.212,0.246,187.09,3,rock-n-roll,0,31,1,3.128883333333333,"Little Anthony
Miscellaneous
I'm On The Outside (looking In)
I'm On the Outside (Looking In)
Little Anthony and the Imperials
Peaked at # 15 in 1964
(wee-ooh-ooh)
(ooh, ooh, ooh, ooh)
(ooh, ooh, ooh, ooh, ooh)
I'm on the outside looking in (ooh, ooh, ooh, ooh, ooh)
An' I wanna be, an' I wanna be back on the inside wi-ith you
You are with somebody new and I don't know what to do
'cause I'm still in love with you (in love with you)
I'm on the outside looking in (ooh, ooh, ooh, ooh, ooh)
I don' wanna be, I don' wanna be left on the outside all alone
Well, I guess I've had my day and you left me go my way
Now it's me who has to pay-ay-ay
I never should have gone away, I never should have gone away a-and left you like I did
(hoop-woo-ooh)
With tears in your ey-e-e-e-e-e-e-s
(hoop-woo-ooh)
I thought you'd take me back
But now, to my surprise (to my surprise)
On the outside looking in (ooh, ooh, ooh, ooh, ooh)
Gotta find a way, gotta find a way back to your heart, dear, once again
Won't you take me back again? I'll be waiting here till then
On the outside looking in (ah-ah-ah-ah-ah)
Won't you take me back again? I'll be waiting here till then
On the outside looking in (ooh, ooh, ooh)
(ooh, ooh, ooh, ooh)
On the outside looking in (ooh, ooh, ooh, ooh, ooh)
Oh, oh, oh, oh, oh, oh, oh
(ooh, ooh, ooh, ooh, ooh)
I don' wanna be, I don' wanna be, I don' wanna be looking in
FADE"
4OK7EIBsQfBjNBPYcy453s,Eddie Bond,Memphis Rockabilly King,Rockin' Daddy,23,123186,False,0.537,0.857,0,-5.313,1,0.043,0.723,0.0,0.122,0.748,95.082,4,rockabilly,0,13,1,2.0531,"Well I'm a-going get me some rockin' shoes
And then I'm going to rock away all my blues
I'm a rockin' daddy, yeah a rockin' daddy
I'm a rockin' daddy from Ding Dong Tennessee
Well I told little mama if she'd be good
We'd stay up and rock all night
We're rockin' daddy, yeah rockin' daddy
I'm a rockin' daddy with my brand new rockin' shoes
Well I told little mama she could hold me tight
We'd stay up and rock all night
I'm a rockin' daddy, yeah a rockin' daddy
I'm a rockin' daddy from Ding Dong Tennessee
Well I'm a-going get me some rockin' shoes
And then I'm going to rock away all my blues
I'm a rockin' daddy, yeah a rockin' daddy
I'm a rockin' daddy from Ding Dong Tennessee
Well I'm a-going get me some rockin' shoes
And then I'm going to rock away all my blues
I'm a rockin' daddy, yeah a rockin' daddy
I'm a rockin' daddy from Ding Dong Tennessee
Well I told little mama if she'd be good
We'd be up and rock all night
We're rockin' daddy, yeah rockin' daddy
I'm a rockin' daddy with my brand new rockin' shoes"
5TNhjanmvwvmjCz2WYwSAv,Ghost,Meliora (Deluxe Edition),Square Hammer,66,239293,False,0.53,0.903,2,-4.396,0,0.0483,3.31e-05,0.182,0.259,0.747,129.983,4,hard-rock,1,13,1,3.9882166666666663,"[Verse 1: Papa Emeritus III]
Mating in the night
'Neath heavens torn asunder
You call on me to solve a crooked rhyme
As I'm closing in
Imposing on your slumber
You call on me as bells begin to chime

[Chorus: Papa Emeritus III]
Are you on the square?
Are you on the level?
Are you ready to swear right here, right now before the devil
That you're on the square?
That you're on the level?
That you're ready to stand right here, right now?
Right here, right now

[Verse 2: Papa Emeritus III]
Hiding from the light
Sacrificing nothing
Still, you call on me for entrance to the shrine
Hammering the nails
Into a sacred coffin
You call on me for powers clandestine

[Chorus: Papa Emeritus III]
Are you on the square?
Are you on the level?
Are you ready to swear right here, right now before the devil
That you're on the square?
That you're on the level?
That you're ready to stand right here, right now?
Right here, right now

[Guitar Solo: Nameless Ghoul (Fire & Aether)]

[Chorus: Papa Emeritus III]
Are you on the square?
Are you on the level?
Are you ready to swear right here, right now before the devil
That you're on the square?
That you're on the level?
That you're ready to stand right here, right now?

[Outro: Papa Emeritus III]
Right here, right now
Right here, right now
Right here, right now
Right here, right now
Right here, right now"
0tngt6JLxGR62PA5cLPTNH,Terrorgruppe;Skinhead Black,Tiergarten,Schmetterling,37,204427,True,0.453,0.959,7,-3.597,1,0.0928,0.0433,0.0,0.398,0.625,186.142,4,punk-rock,0,13,2,3.4071166666666666,"[Songtext zu „Schmetterling“]

[Part 1]
Du siehst so hübsch aus, wenn du neben mir liegst
Ein Blick und ich weiß, ich bin der, den du liebst
Du schenkst mir mehr, als ich dir jemals wiedergeben kann
Halt mich fest und mach, dass ich wieder leben kann
Wieder sehen kann, ich bin so blind ohne dich
Bitte deck mich zu, ich bin wie ein Kind ohne dich
Wie ein kleiner Junge, der mit Licht einschläft
Das Licht anlässt, weil er ohne nicht einschläft
Wie kann es sein? Du bist ein Engel auf Erden
Ich wollte niemals glauben, dass Engel auch sterben
Du bist die Sonne, die am Himmel scheint
Du allein bist der Grund, warum der Himmel weint
Wenn die Wolken sich auftun
Ist es so, als wenn du mich anlächelst und die Wolken sich ausruh'n
Glaub mir eins, ich werd' mich gerne bemüh'n
Denn ich lieb' dich so sehr, dass wir wie Sterne verglüh'n

[Hook]
Ich guck' dich an, als wärst du von 'nem anderen Stern
So, wie wir beide sind, wär'n die anderen gern
Du bist mein Schatz, ich lieb' dich wie mein eigenes Leben
Ich vergess' die ganze Welt und seh' nur uns zwei im Regen
Uns zwei, wie wir nur noch uns zwei haben
Schenk' dir tausend weiße Tauben, wenn wir uns heiraten
Du hast nicht gewusst, dass ich ein Rapper bin
Doch ich wusste damals schon, du bist mein Schmetterling

[Part 2]
Wie eine Träne im Meer
Komm' ich mir vor, wenn ich dran denke, was wär, wenn dein Segen nicht wär
Denn ein Tag ohne dich
Wär wie ein Ende ohne Anfang, wie ein Tag ohne Licht
Und ich will nie mehr alleine raus in die Welt
Weil's mir schon lange nicht mehr draußen gefällt
Du hast dich so sehr um mich gesorgt
Und ich schulde dir so viel, du hast mir so viel geborgt
Guck hier, ich hab' dir alles von mir anvertraut
Du bist die einzige Frau, der man vertraut
Weil ich weiß, was dein Lächeln bewirkt
Bete ich jeden Tag, dass dein Lächeln nicht stirbt, mein Schatz
Du bist und bleibst mein Schatz
Du hast tief in meinem Herzen bis zum Schluss dein'n Platz
Du nimmst mir die Angst, weil du so wirklich bist
Du bist unendlich süß, weil du mein Pfirsich bist

[Hook]
Ich guck' dich an, als wärst du von 'nem anderen Stern
So, wie wir beide sind, wär'n die anderen gern
Du bist mein Schatz, ich lieb' dich wie mein eigenes Leben
Ich vergess' die ganze Welt und seh' nur uns zwei im Regen
Uns zwei, wie wir nur noch uns zwei haben
Schenk' dir tausend weiße Tauben, wenn wir uns heiraten
Du hast nicht gewusst, dass ich ein Rapper bin
Doch ich wusste damals schon, du bist mein Schmetterling

[Bridge]
Gib mir deine Hand, sag den andern, du willst hier sein
Sag den andern, du willst nur noch mit mir sein
Du weißt genau, ich lass' dich nie wieder geh'n
Bitte sag mir, du wirst mir nie wieder fehl'n
Gib mir deine Hand, sag den andern, du willst hier sein
Sag den andern, du willst nur noch mit mir sein
Du weißt genau, ich lass' dich nie wieder geh'n
Bitte sag mir, du wirst mir nie wieder fehl'n

[Hook]
Ich guck' dich an, als wärst du von 'nem anderen Stern
So, wie wir beide sind, wär'n die anderen gern
Du bist mein Schatz, ich lieb' dich wie mein eigenes Leben
Ich vergess' die ganze Welt und seh' nur uns zwei im Regen
Uns zwei, wie wir nur noch uns zwei haben
Schenk' dir tausend weiße Tauben, wenn wir uns heiraten
Du hast nicht gewusst, dass ich ein Rapper bin
Doch ich wusste damals schon, du bist mein Schmetterling"
1JSTJqkT5qHq8MDJnJbRE1,The Police,Synchronicity (Remastered 2003),Every Breath You Take,86,253920,False,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,4,rock,1,21,1,4.232,"[Verse 1]
Every breath you take
And every move you make
Every bond you break, every step you take
I'll be watching you

[Verse 2]
Every single day
And every word you say
Every game you play, every night you stay
I'll be watching you

[Chorus]
Oh, can't you see?
You belong to me
How my poor heart aches
With every step you take

[Post-Chorus]
Every move you make
And every vow you break
Every smile you fake, every claim you stake
I'll be watching you

[Bridge]
Since you've gone, I've been lost without a trace
I dream at night, I can only see your face
I look around, but it's you I can't replace
I feel so cold, and I long for your embrace
I keep crying, baby, baby, please

[Interlude]
Mmm, mmm, mmm, mmm
Mmm, mmm, mmm

[Chorus]
Oh, can't you see?
You belong to me
How my poor heart aches
With every step you take

[Post-Chorus]
Every move you make
And every vow you break
Every smile you fake, every claim you stake
I'll be watching you
Every move you make, every step you take
I'll be watching you (250)

[Outro]
I'll be watching you
(Every breath you take, every move you make)
(Every bond you break, every step you take)
I'll be watching you
(Every single day, every word you say)
(Every game you play, every night you stay)
I'll be watching you
(Every move you make, every vow you break)
(Every smile you fake, every claim you stake)
I'll be watching you
(Every single day, every word you say)
(Every game you play, every night you stay)
I'll be watching you
(Every breath you take, every move you make)
(Every bond you break, every step you take)
I'll be watching you
(Every single day, every word you say)
(Every game you play, every night you stay)
I'll be watching you
(Every move you make, every vow you break)
(Every smile you fake, every claim you stake)
I'll be watching you
(Every single day, every word you say)
(Every game you play, every night you stay)
I'll be watching you
(Every breath you take, every move you make)
(Every bond you break, every step you take)
I'll be watching..."
3miOxudu6gPucbG4kjCKj6,BOØWY,BOφWY,CHU-RU-LU,34,240466,False,0.667,0.858,11,-6.723,0,0.0706,0.00509,0.0048,0.315,0.694,139.908,4,j-rock,0,9,1,4.007766666666667,
