track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,is_hit,track_name_length,artist_count,duration_min
6vUssnJuFxgw1EFG717Kd5,The Zombies,Odessey & Oracle_ 30th Anniversary Edition,This Will Be Our Year [Mono],45,129160,False,0.4,0.516,9,-9.317,1,0.0316,0.779,2.38e-05,0.204,0.522,145.544,3,psych-rock,0,28,1,2.1526666666666667
6XqVKktG8x1CdAzYgXAa0o,Las Pastillas del Abuelo,Crisis,Me Juego el Corazón?,45,215946,False,0.665,0.826,6,-5.207,0,0.041,0.195,0.0,0.104,0.918,116.009,4,alt-rock,0,20,1,3.5991
3ltkObuXJYfkdcbNQsTvqM,Bersuit Vergarabat,La Argentinidad Al Palo,Porno Star,45,232533,False,0.612,0.89,2,-4.827,1,0.0377,0.0167,7.1e-06,0.0689,0.712,95.029,4,alt-rock,0,10,1,3.87555
41Q87dXXetURXvHWQb3Yuo,Andrés Calamaro,Salmonalipsis now,Tuyo siempre,45,194173,False,0.579,0.648,4,-6.624,0,0.0533,0.247,8.64e-06,0.211,0.74,68.467,4,alt-rock,0,12,1,3.2362166666666665
5ijySEvA18lrJVfCfG9EHm,Patricio Rey y sus Redonditos de Ricota,Lobo Suelto,Buenas Noticias,45,223733,False,0.595,0.761,2,-8.677,0,0.0272,0.226,0.000157,0.586,0.791,84.993,4,punk-rock,0,15,1,3.7288833333333335
6CKlCWBY885ja7Fz2EQjdE,Enjambre,Enjambre Y Los Huéspedes Del Orbe,Homografobia,45,161733,False,0.366,0.885,9,-5.235,1,0.046,0.0296,0.0872,0.0712,0.336,157.971,4,alt-rock,0,12,1,2.69555
7wEKVEEo4Vmn1qNvL7AZNf,Panteon Rococo,Ofrenda,Veinticinco Rosas,45,173253,False,0.755,0.74,5,-3.161,0,0.039,0.0048,1.87e-06,0.283,0.852,100.95,4,alt-rock,0,17,1,2.88755
0qgDf2H3HHSfiANtWkZPXh,Caifanes,Caifanes,Será por Eso,45,214893,False,0.457,0.774,4,-6.63,1,0.03,0.0719,1.67e-06,0.443,0.465,153.389,4,alt-rock,0,12,1,3.58155
03YuyrltrfOOtysn0HBvax,Skank;Michael Fossenkemper,O Samba Poconé,Tão Seu,45,243666,False,0.77,0.786,6,-3.516,0,0.0553,0.0322,0.000664,0.182,0.969,153.8,4,alt-rock,0,7,2,4.0611
0UvMeaPWStJGuXMe89bAoJ,Inspector;Panteon Rococo,"A2Í 5Uena!, Vol 2",Amargo Adios,45,241171,False,0.599,0.845,2,-6.05,0,0.0389,0.0282,0.0,0.0749,0.858,74.992,4,alt-rock,0,12,2,4.019516666666667
3jCw4TeJAt4H17uPkWo4M6,Slank,"999+09, Vol. 2",Orkes Sakit Hati,45,145319,False,0.38,0.595,9,-9.742,1,0.0381,0.547,0.0,0.155,0.909,132.439,4,alt-rock,0,16,1,2.4219833333333334
2MlMI8EvmLlWYXVcdfSAxs,O Rappa,O Rappa - Acústico Oficina Francisco Brennand (Deluxe) [Ao Vivo],Uma vida só - Ao vivo,45,235864,False,0.46,0.898,5,-4.922,0,0.0412,0.0112,0.00108,0.649,0.746,92.148,4,alt-rock,0,21,1,3.9310666666666667
27LtwN20Rvhi6LVmUaaucZ,Ezginin Günlügü,İlk Aşk,Zerdaliler,45,260480,False,0.407,0.292,2,-10.662,0,0.0497,0.94,0.00121,0.11,0.293,86.411,1,j-rock,0,10,1,4.341333333333333
185espHo2bItrvYrUUkDhe,sumika,Fanfare / Shunkashuto,ファンファーレ,45,182493,False,0.63,0.945,3,-2.354,1,0.0487,0.0282,0.0,0.255,0.715,109.092,4,j-rock,0,7,1,3.04155
63brgJhrcNFW8ncUhM1mhG,Pink Floyd,Atom Heart Mother,If,45,270773,False,0.508,0.103,6,-21.981,0,0.0293,0.918,0.618,0.108,0.196,102.977,4,psych-rock,0,2,1,4.512883333333333
3LHMKncuCBFhHZTN306bgt,Fujifabric,ゴールデンタイム,ゴールデンタイム,45,192240,False,0.389,0.866,1,-3.538,0,0.052,0.00111,0.00012,0.14,0.804,179.78,4,j-rock,0,8,1,3.204
6aw5G0HhAmyqM2OlqjTjOb,The Adams,The Adams,Waiting,45,239386,False,0.448,0.915,9,-4.737,1,0.0685,0.00108,0.000338,0.231,0.626,139.927,4,alt-rock,0,7,1,3.9897666666666667
633VOh3BMvZ9YNEIZM6V3W,División Minúscula,Defecto Perfecto,Cada Martes,45,310000,False,0.496,0.921,6,-4.771,0,0.0445,0.00228,1.49e-05,0.641,0.49,97.35,4,punk-rock,0,11,1,5.166666666666667
57Hk29LVcJAaGSFYQSuOKM,RADWIMPS,Human Bloom,Zenzenzense - Original Version,45,275066,False,0.29,0.878,11,-2.972,1,0.137,0.000371,0.0,0.0759,0.518,189.857,4,j-rock,0,30,1,4.584433333333333
0oH94EuqPENzurxBFyiggQ,ORANGE RANGE,ORANGE,ロコローション,45,195533,False,0.646,0.894,11,-2.816,0,0.101,0.0983,0.0,0.0703,0.811,140.046,4,j-rock,0,7,1,3.2588833333333334
0E1OTri8DZ6UuBeqJb9s2S,Don Gibson,Oh Lonesome Me,I Can't Stop Lovin' You,45,156093,False,0.496,0.358,11,-11.559,1,0.0307,0.826,1.25e-06,0.425,0.428,82.027,4,rockabilly,0,23,1,2.60155
1u4GsNYG4PPfV8cvxaxC4t,Last Child,Our Biggest Thing Ever,Sadarkan Aku,45,273476,False,0.625,0.924,2,-4.766,1,0.033,0.00176,1.03e-06,0.0582,0.51,112.053,4,punk-rock,0,12,1,4.557933333333334
1A6ETm7oNSZ5SRr6uuvKdx,Flema,Si el Placer Es un Pecado...,Vahos del Ayer,45,152746,False,0.504,0.884,2,-5.09,1,0.133,0.00481,1.48e-06,0.0817,0.743,115.18,4,punk-rock,0,14,1,2.5457666666666667
6YdgS3nz9fDF3a0DQ3Z3my,Last Child,Our Biggest Thing Ever,Percayalah - Bonus Track,45,208823,False,0.449,0.785,2,-5.664,1,0.0391,0.0993,0.0,0.238,0.417,169.94,4,punk-rock,0,24,1,3.480383333333333
07QZXkXxtkjlm1GPxfH4gt,Syd Barrett,The Madcap Laughs,Terrapin,45,302733,False,0.45,0.119,9,-17.16,1,0.0498,0.792,0.0,0.108,0.21,83.015,3,psych-rock,0,8,1,5.04555
3ZYKbGJ6I5adT5ozf0N6OH,Vickeblanka,Lucky Ending,Lucky Ending,45,255633,False,0.598,0.611,11,-5.116,1,0.0227,0.231,0.0,0.152,0.452,82.98,3,j-rock,0,12,1,4.26055
6GIQckKtzHYA8MHoRWRkcy,Ximena Sariñana,No todo lo puedes dar,Sin Ti No Puede Estar Tan Mal,45,275160,False,0.731,0.58,4,-6.91,0,0.0461,0.15,0.000599,0.189,0.59,108.038,4,alt-rock,0,29,1,4.586
2oNMhDpqWkI3oIjOGmqV0z,Panteon Rococo,Panteón Rococó,La Distancia,45,266746,False,0.653,0.955,10,-3.378,0,0.19,0.0692,0.0,0.0461,0.904,116.17,4,alt-rock,0,12,1,4.445766666666667
5i9YJPhJo1RrWHKjkbkgmk,Büyük Ev Ablukada,FIRTINAYT,BENİM KAFAM SİKTİRMİŞ GİTMİŞ,45,117460,True,0.761,0.652,11,-10.534,0,0.236,0.0632,0.0,0.104,0.847,125.018,4,alt-rock,0,28,1,1.9576666666666667
2zSTvC7IA8EiD4cvo4VdVr,Chico Science;Nação Zumbi,Da Lama Ao Caos,A Cidade,45,286666,False,0.734,0.824,7,-9.932,1,0.0493,0.0559,0.00237,0.0606,0.911,95.534,4,hard-rock,0,8,2,4.7777666666666665
3iIQdR4zxBG2pkBU0L9ooA,Estelares,Una Temporada en el Amor,Melancolía,45,250197,False,0.671,0.775,9,-4.861,0,0.0333,0.0326,0.0,0.467,0.671,131.995,4,alt-rock,0,10,1,4.16995
7hzeu43gNUoHwh5CQrl3Jk,Molotov,Un Tributo,Payaso,45,230026,False,0.776,0.896,1,-5.035,0,0.232,0.35,1.29e-05,0.367,0.396,104.949,4,alt-rock,0,6,1,3.8337666666666665
2U8jF9oSHrBm0r3TSnQs3r,QUEEN BEE,Half,HALF,45,238186,False,0.633,0.912,6,-3.845,1,0.0427,0.00589,1.66e-06,0.145,0.825,105.982,4,j-rock,0,4,1,3.9697666666666667
67AUQswwoIM2Opd0bhBEcc,Fidel Nadal,Emocionado,Necesito Tu Amor,45,254413,False,0.714,0.827,5,-4.011,1,0.0325,0.00837,1.85e-05,0.226,0.781,144.081,4,alt-rock,0,16,1,4.240216666666667
1lSSSGxlchhDCPzL7LXk4Z,Los Bunkers,Grandes Exitos,Miño,45,244666,False,0.56,0.906,0,-4.808,1,0.0284,0.0648,5.91e-05,0.255,0.839,105.706,4,alt-rock,0,4,1,4.077766666666666
2VDkE9sdVpQAgEqH5fvTMV,Jim Morrison;The Doors,An American Prayer,An American Prayer,45,184400,True,0.704,0.427,7,-15.091,1,0.0606,0.411,0.0247,0.233,0.774,110.389,4,psych-rock,0,18,2,3.0733333333333333
1sEkQDvj0SurW8OUbQ8W3H,Melody's Echo Chamber,Melody's Echo Chamber,"Some Time Alone, Alone",45,226400,False,0.444,0.958,10,-3.866,0,0.0485,0.00867,0.00652,0.323,0.551,108.478,4,psych-rock,0,22,1,3.7733333333333334
2Dsy7Ls7OuvG1fpjrKI5AE,Pink Floyd,Relics,Arnold Layne,45,176866,False,0.309,0.49,2,-9.333,1,0.0304,0.234,9.9e-06,0.0887,0.212,132.618,4,psych-rock,0,12,1,2.947766666666667
4LqQinWUzMl3QmRlO3Wgbh,Pond,Man It Feels Like Space Again,Man It Feels Like Space Again,45,501840,False,0.168,0.789,11,-5.279,0,0.0535,0.000183,0.0119,0.377,0.164,153.927,4,psych-rock,0,29,1,8.364
12yE1Q5TAg4nh8IqWckVGS,Jim Morrison;The Doors,An American Prayer,The Ghost Song,45,315920,False,0.746,0.473,2,-14.567,0,0.142,0.375,0.00562,0.0629,0.247,110.527,4,psych-rock,0,14,2,5.265333333333333
3AP3yFNoB0mdDh8DEaLCdL,Conociendo Rusia,Conociendo Rusia,La Luna,45,208579,False,0.432,0.456,4,-7.259,1,0.029,0.132,0.000205,0.085,0.231,98.843,3,alt-rock,0,7,1,3.4763166666666665
7dJLRobSnGBar7G1YhsId9,RADWIMPS;Toko Miura,Weathering With You -Complete Version-,Celebration (feat. Toko Miura),45,274240,False,0.497,0.924,6,-2.132,0,0.0655,0.092,0.0,0.0993,0.681,151.997,4,j-rock,0,30,2,4.570666666666667
3AAvbpyyti6U6lTUynTkKc,amazarashi;Naeleck,境界線 (Naeleck Remix) - SACRA BEATS Singles,境界線 (Naeleck Remix) - SACRA BEATS Singles,45,203538,False,0.644,0.949,2,-1.236,1,0.0371,0.019,2.12e-06,0.312,0.687,129.996,4,j-rock,0,41,2,3.3923
1Ou8VdIw39ATdskqSnAaFo,Zoé,Arrullo De Estrellas,Arrullo De Estrellas,45,252986,False,0.462,0.76,5,-7.009,1,0.0355,0.324,0.235,0.0757,0.405,81.514,4,alt-rock,0,20,1,4.216433333333334
0jwIgZRcbW2VjYuCbhKnX5,Ratones Paranoicos,Fieras Lunaticas,La Nave,45,223946,False,0.67,0.896,8,-6.069,0,0.057,0.382,0.0201,0.233,0.787,115.4,4,alt-rock,0,7,1,3.7324333333333333
0Ki1LxOG8z8ywTCcUT3ugq,Los Caligaris,Transpirando Alegría,Tyson,45,196207,False,0.526,0.884,5,-3.359,1,0.0757,0.0469,0.0,0.315,0.657,156.021,4,alt-rock,0,5,1,3.2701166666666666
4HTnxtdlQv00Nsw5PrsCnt,La 25,Mundo Perfecto,Escombro En La Ciudad,45,246400,False,0.58,0.781,9,-5.311,0,0.104,0.372,0.0,0.148,0.902,190.073,4,alt-rock,0,21,1,4.1066666666666665
7v4Pcy1Qg5M9HtquXttaYT,La Gusana Ciega,Jaibol,"Vivir Así, Es Morir de Amor",45,224000,False,0.566,0.83,8,-5.849,1,0.0491,0.00103,0.00072,0.167,0.73,165.003,4,alt-rock,0,27,1,3.7333333333333334
5Tx2VlERdaXscX7dh0Wteo,Las Pastillas del Abuelo,Versiones,Cerveza,45,240560,False,0.622,0.554,4,-9.906,1,0.026,0.169,0.000665,0.134,0.565,149.95,4,alt-rock,0,7,1,4.009333333333333
7tajVL3uCWa2D9xfGgDHMn,No Te Va Gustar;Draco Rosa,Otras Canciones,Poco,45,250535,False,0.532,0.747,0,-8.247,1,0.0406,0.177,0.000233,0.816,0.659,134.056,4,alt-rock,0,4,2,4.175583333333333
067myxyF0oOrjlStXYE3gW,Enjambre,Daltónico,Sanguijuela,45,186414,False,0.428,0.945,4,-3.256,1,0.052,0.0097,2.81e-06,0.117,0.456,143.876,4,alt-rock,0,11,1,3.1069
5eK0UAeymUyyXILUAefcj5,Pescado Rabioso,Lo Mejor de Pescado Rabioso,Me Gusta Ese Tajo,45,145373,False,0.459,0.717,11,-8.16,0,0.0487,0.00159,0.793,0.213,0.673,157.436,3,alt-rock,0,17,1,2.4228833333333335
0zNeZTy7nLEWCRrBgjrBx5,Enjambre,El Segundo Es Felino,Impacto,45,238160,False,0.727,0.706,4,-6.235,1,0.0247,0.067,0.000176,0.133,0.772,108.499,4,alt-rock,0,7,1,3.969333333333333
1hsvFo7ECcXn617aFGqSfG,Enjambre,Imperfecto Extraño,En Tu Día,45,192133,False,0.423,0.903,9,-7.135,1,0.0422,0.00101,0.366,0.108,0.746,158.003,4,alt-rock,0,9,1,3.2022166666666667
5w9oSZxNUp3nIkrvZsdPJ1,The Screaming Jets,Hits & Pieces,Helping Hand - Remastered,45,286733,False,0.472,0.715,8,-6.038,0,0.0405,0.000993,9.39e-05,0.342,0.536,133.311,4,alt-rock,0,25,1,4.778883333333333
584A0PrNqDNS5pMmCaCgOm,Os Paralamas Do Sucesso,Bora Bora,Uns Dias,45,244800,False,0.626,0.702,7,-8.525,1,0.0279,0.00274,0.000166,0.214,0.6,139.506,4,alt-rock,0,8,1,4.08
506La0sS4cMOKiMRMKlsrG,Las Pastillas del Abuelo,Paradojas,Absolutismos,45,234280,False,0.59,0.868,4,-3.88,0,0.0394,0.037,2.05e-05,0.136,0.498,110.009,4,alt-rock,0,12,1,3.9046666666666665
7jZohYbYAs1Pdl3i2u2c4J,Pato Fu,Televisão de Cachorro,Canção Pra Você Viver Mais,45,324066,False,0.631,0.647,2,-6.433,1,0.0418,0.0316,0.0079,0.0946,0.762,164.191,4,alt-rock,0,26,1,5.4011
4gb0u3m6CgWufipNiXx8ij,La Vela Puerca,20 Años: Festejar para Sobrevivir - en Vivo,Para No Verme Más - En Vivo,45,279995,False,0.513,0.584,0,-8.089,1,0.0343,0.597,2.4e-05,0.81,0.195,130.829,4,alt-rock,0,27,1,4.6665833333333335
4KuCdksNtIbdPVRfJGHrUX,La 25,Mundo Perfecto,Chica Suburbana,45,152533,False,0.497,0.924,1,-3.915,0,0.105,0.115,0.0,0.197,0.962,175.509,3,alt-rock,0,15,1,2.5422166666666666
5n40SAKMk89wdWyhTfWzx4,Gondwana,RAS Portraits,Antonia,45,248213,False,0.763,0.64,0,-8.044,1,0.0411,0.298,0.00244,0.0538,0.94,95.487,4,alt-rock,0,7,1,4.1368833333333335
5oybimaSGL9SQIoOnr7BJd,Skank,Multishow Ao Vivo - Skank no Mineirão,Tanto (I Want You) - Ao Vivo,45,228040,False,0.511,0.839,7,-4.406,1,0.0324,0.0295,8.3e-06,0.942,0.533,97.583,4,alt-rock,0,28,1,3.800666666666667
36DsPKPZurixiFVcZ4XONb,Cuca,La Racha,La Balada,45,290666,False,0.671,0.512,8,-9.876,1,0.0334,0.272,0.0,0.102,0.187,95.782,4,alt-rock,0,9,1,4.844433333333333
3K2JogTLIIthEsUp1bgPFS,Ciro y los Persas,Naranja Persa 2,Por Cel,45,292480,False,0.721,0.776,3,-5.487,1,0.0395,0.323,2.39e-06,0.0382,0.815,105.01,4,alt-rock,0,7,1,4.874666666666666
7326NRPSE29jliGTzaRku7,Conociendo Rusia,Conociendo Rusia,Cicatriz,45,244012,False,0.555,0.606,0,-7.591,1,0.0293,0.181,3.86e-05,0.112,0.483,151.916,4,alt-rock,0,8,1,4.066866666666667
00hTw7P6jPUio5Qgojw38w,A Rocket To The Moon,Wild & Free (Deluxe),Wherever You Go,44,200600,False,0.521,0.616,6,-6.11,1,0.0288,0.377,5.85e-06,0.11,0.469,169.038,4,punk-rock,0,15,1,3.3433333333333333
1ZfbMOw5VSh5Qqr8hgLCkJ,Cliff Richard,40 Golden Greats,Congratulations,44,151800,False,0.478,0.681,4,-5.2,1,0.0291,0.133,0.0,0.0748,0.962,92.898,4,rock-n-roll,0,15,1,2.53
2JT6jOMYwTE9eDMwXqeLZn,La Vela Puerca;Emiliano Brancciari,20 Años: Festejar para Sobrevivir - en Vivo,Zafar - En Vivo,44,277113,False,0.351,0.637,7,-8.241,1,0.0334,0.552,0.0,0.939,0.611,100.968,4,alt-rock,0,15,2,4.61855
2u1B87jh7hcE0ImLMfHNji,Duman,Darmaduman,Akıbet,44,227873,False,0.375,0.537,5,-8.967,0,0.0295,0.361,2.58e-05,0.101,0.181,140.111,4,alt-rock,0,6,1,3.7978833333333335
5CBe28J8qHaBclf9YeBhHU,Architecture In Helsinki,In Case We Die,Do the Whirlwind,44,279040,False,0.791,0.415,0,-8.419,1,0.0562,0.153,0.11,0.387,0.556,112.033,4,punk-rock,0,16,1,4.650666666666667
5OLwMBA5teE4lKBvINS4GN,Last Child,Everything We Are Everything,Selly Punker,44,161803,False,0.509,0.88,7,-8.673,1,0.0801,0.00768,0.0,0.277,0.816,190.065,4,punk-rock,0,12,1,2.6967166666666667
5qlckstqDQ2RskL0SJsDYx,Pink Floyd,Atom Heart Mother,Fat Old Sun,44,323733,False,0.365,0.204,0,-15.778,1,0.0314,0.352,0.424,0.823,0.201,72.689,4,psych-rock,0,11,1,5.39555
56AD3PBYdPepniv4VtsV7s,Yüzyüzeyken Konuşuruz,Evdekilere Selam,Kendi Evimde Deplasmandayım,44,274773,False,0.346,0.717,2,-7.727,0,0.138,0.347,0.0,0.225,0.838,182.498,4,alt-rock,0,27,1,4.57955
6S2UlwxfsDpR5yqKaVASMv,Zoé,Reptilectric,Últimos Días,44,230075,False,0.45,0.92,0,-4.162,1,0.0383,0.00117,0.123,0.128,0.438,145.608,4,alt-rock,0,12,1,3.8345833333333332
7zJEM93vCjyjy51XRI9klu,Los Daniels,Se Renta Cuarto para Señoritas,Te Puedes Matar,44,189106,False,0.373,0.862,11,-11.931,1,0.0781,0.0052,1.05e-06,0.145,0.24,90.466,4,alt-rock,0,15,1,3.1517666666666666
5BLXWjtErKV3De7MOtomI6,Marilina Bertoldi,Mojigata,Es Poderoso,44,139389,False,0.562,0.784,2,-7.147,1,0.0971,0.177,9.92e-05,0.0793,0.805,158.113,4,alt-rock,0,11,1,2.32315
11oOZ7gWk06lQxZeh6styk,Last Child,Our Biggest Thing Ever,Jalan Lain Ke Hatimu,44,235240,False,0.397,0.937,6,-4.189,0,0.0389,0.0114,0.0,0.398,0.693,172.021,4,punk-rock,0,20,1,3.9206666666666665
0jdfbvSdaWvxfAlD20TtNc,Yaşlı Amca,Akşamüstü,Sanki Yapamadım,44,213198,False,0.442,0.567,8,-6.346,0,0.0516,0.238,0.000325,0.0852,0.639,138.616,0,alt-rock,0,15,1,3.5533
0yfrIZmkRV80l28gDcz8nU,Pitty,Anacrônico,Memórias,44,214546,False,0.366,0.944,8,-5.274,1,0.131,0.00109,0.0,0.1,0.337,175.586,4,hard-rock,0,8,1,3.5757666666666665
3d4oqD3MLxGgmYcKwDcnES,Matanza,A Arte do Insulto,A Arte do Insulto,44,110986,False,0.295,0.96,0,-3.357,1,0.105,5e-05,0.0,0.416,0.835,178.374,4,hard-rock,0,17,1,1.8497666666666666
7FptOE24ql8QzjoF2BHDB5,GLAY,WHITE ROAD,HOWEVER,44,335040,False,0.287,0.791,0,-4.956,1,0.05,0.163,0.0,0.0832,0.401,171.994,4,j-rock,0,7,1,5.584
006tmNZLXEXPqdb23wwSN1,İlhan İrem,Bezginin Gizli Mektupları,Yemyeşil Bir Deniz,44,358173,False,0.486,0.568,9,-9.199,0,0.0417,0.652,0.0,0.834,0.65,127.184,4,j-rock,0,18,1,5.96955
50v8t9bmnwyu9iuMNJIIaG,Greensky Bluegrass,Live at Bell's,Road To Nowhere - Live,44,282253,False,0.646,0.51,4,-8.703,1,0.0335,0.514,0.000104,0.747,0.455,117.647,4,j-rock,0,22,1,4.7042166666666665
01Bjn3lj74LedUImE5ceFe,NICO Touches the Walls,天地ガエシ,天地ガエシ,44,286626,False,0.307,0.949,2,-3.212,1,0.0708,0.00327,0.0,0.0846,0.682,120.057,4,j-rock,0,5,1,4.7771
5gFfoZxgMHgMiArpO4Balz,İnsan Mıyız,Seni Senden,Seni Senden,44,229125,False,0.628,0.703,10,-8.365,0,0.0341,0.0355,0.000696,0.105,0.231,120.006,4,alt-rock,0,11,1,3.81875
4VFPqkCuTS1tQpbnsSot2q,LOUTA,DECIME QUE ES VERDAD,DECIME QUE ES VERDAD,44,184831,False,0.369,0.223,8,-9.582,0,0.0348,0.114,0.0,0.274,0.34,87.352,4,alt-rock,0,20,1,3.0805166666666666
1yVAQpnMpHPslmQtq59o9f,División Minúscula,Extrañando Casa,Cursi,44,176893,False,0.289,0.734,5,-7.164,1,0.0351,0.00129,0.0,0.135,0.621,153.39,4,punk-rock,0,5,1,2.9482166666666667
7aDLnVQ1Gvjh6Q0nc1rePd,Detonautas Roque Clube,Melhor Plantar o Bem,Melhor Plantar o Bem,44,234061,False,0.648,0.85,8,-5.323,1,0.0401,0.0861,1.43e-05,0.122,0.878,77.516,4,alt-rock,0,20,1,3.9010166666666666
1zMSZbxk4dDAHxBS5V07KT,Serú Girán,Seru Giran 92,Mundo Agradable,44,251026,False,0.499,0.502,9,-9.986,0,0.0301,0.0115,2.78e-05,0.127,0.294,120.177,4,alt-rock,0,15,1,4.183766666666667
6iv2RejVrtRlzbz6XfLD02,Joe Vasconcellos,Taxi para 3,Ciudad Traicionera,44,254240,False,0.497,0.311,4,-8.269,0,0.0523,0.673,0.0,0.105,0.33,169.007,4,alt-rock,0,18,1,4.237333333333333
6u0odc379RvWuJmOmxbRE1,Killing Me Inside,Selftitled,Tanpa Dirimu,44,237906,False,0.449,0.902,1,-3.293,1,0.0447,0.000195,0.0,0.0926,0.36,80.086,4,punk-rock,0,12,1,3.9651
6ZOzWPUbMxH24uWHP1k5Eq,Sumo,After Chabon,Mañana en el Abasto,44,248306,False,0.744,0.549,4,-14.125,1,0.0271,0.0784,0.00237,0.0886,0.351,97.082,4,punk-rock,0,19,1,4.138433333333333
1N8MFkbeTDjVmUaVnYVKFg,Patricio Rey y sus Redonditos de Ricota,Momo Sampler,La Murga de la Virgencita,44,294733,False,0.557,0.896,4,-6.52,0,0.0346,0.000931,0.000186,0.339,0.561,101.073,4,punk-rock,0,25,1,4.912216666666667
3ZMIt1rkP7nFnqwlVDIPVa,Charly García,García 87/93,Rezo por Vos,44,268480,False,0.613,0.784,2,-10.718,1,0.0391,0.129,4.94e-05,0.204,0.456,120.645,4,punk-rock,0,12,1,4.474666666666667
5hljqZrl0h7RcIhUnOPuve,Arctic Monkeys,The Car,Sculptures Of Anything Goes,44,239151,False,0.591,0.309,4,-11.087,0,0.0287,0.704,0.0122,0.102,0.257,71.573,4,rock,0,27,1,3.98585
5Gs6NY7QTgEq77V3DtPagv,The Phantoms,The Fight,Unstoppable Now,44,221576,False,0.64,0.791,6,-5.342,1,0.0647,0.000627,0.0636,0.0802,0.311,129.997,4,alt-rock,0,15,1,3.6929333333333334
52qkmQRIc05KdnaY4CO8cJ,Mike Laure,Lo Mejor De Mike Laure,La Cosecha De Mujeres,44,103096,False,0.738,0.671,9,-8.821,1,0.127,0.72,2.06e-06,0.0593,0.967,95.059,4,rock-n-roll,0,21,1,1.7182666666666666
6NthJCbsfFFrTK2OYZTRCp,Ultraje a Rigor,O mundo encantado do Ultraje a Rigor,Ciúme,44,242453,False,0.368,0.886,7,-6.938,1,0.0463,0.00588,0.000264,0.0834,0.656,169.132,4,punk-rock,0,5,1,4.040883333333333
10jeJCMEgaKWHHeDL1bJJl,Last Child,Our Biggest Thing Ever,Terima Kasih,44,227893,False,0.483,0.908,2,-4.311,1,0.0517,0.00307,0.0,0.247,0.793,177.936,4,punk-rock,0,12,1,3.798216666666667
7a3BtnxJWh4Hr0dfLo467F,Catupecu Machu,El Número Imperfecto,En Los Sueños,44,223080,False,0.687,0.835,8,-5.828,1,0.0322,0.0429,0.000195,0.0938,0.794,141.052,4,punk-rock,0,13,1,3.718
3LQatEMf343BKjWVzj2tuh,Virus,Locura,Dicha Feliz,44,213040,False,0.663,0.35,7,-10.513,1,0.0294,0.142,0.00276,0.123,0.179,76.111,4,punk-rock,0,11,1,3.550666666666667
16KGKcnBVmYSZbmLEqQZ4w,PXNDX,Bonanza,Huésped en casa propia,44,222280,False,0.469,0.954,0,-3.773,0,0.0945,8.76e-05,0.000236,0.176,0.453,136.104,4,punk-rock,0,22,1,3.7046666666666668
61fTqDgu4pzJc3xVJ174qn,Eir Aoi;Fairlane,IGNITE (Fairlane Remix) - SACRA BEATS Singles,IGNITE (Fairlane Remix) - SACRA BEATS Singles,44,220701,False,0.522,0.916,0,-3.773,1,0.0447,0.00614,0.0,0.369,0.281,170.992,4,j-rock,0,45,2,3.67835
33xvLHLR4T6FdGZ2Nvonww,Flema,25 Años,Más Feliz Que la Mierda,44,116106,False,0.4,0.742,0,-5.335,1,0.0453,0.000545,5.39e-05,0.101,0.366,99.299,4,punk-rock,0,23,1,1.9351
5YQQja967EmqiE5KeqJ4sV,The Minds Of 99,Liber,Stjerner På Himlen,44,215295,False,0.466,0.94,11,-4.11,0,0.0683,0.0137,0.0203,0.366,0.509,158.091,4,punk-rock,0,18,1,3.58825
3M6auAoAoVyPGxNxe1jcXw,Charlie Brown Jr.,Camisa 10 joga bola até na chuva,Só pra vadiar,44,244760,False,0.623,0.946,2,-4.199,0,0.0486,0.172,6.01e-06,0.066,0.922,108.016,4,hard-rock,0,13,1,4.0793333333333335
519WGo9DQCtYP72a7Lmprj,Serú Girán,Bicicleta (Remastered 2012),Canción De Alicia En El País - Remastered 2012,44,264333,False,0.485,0.271,9,-18.108,1,0.0683,0.679,0.000302,0.126,0.155,115.172,4,alt-rock,0,46,1,4.40555
6YPpOUPDkrcGOBMXZju96h,Pitty,Chiaroscuro,Só Agora,44,204800,False,0.532,0.488,9,-9.692,1,0.0235,0.274,0.0011,0.426,0.156,87.97,4,hard-rock,0,8,1,3.4133333333333336
522MbOYOtRZTyRQNfJrE5h,Conociendo Rusia,Cabildo y Juramento,Montaña Infinita,44,230866,False,0.616,0.395,2,-6.017,1,0.0301,0.289,5.6e-06,0.166,0.398,120.758,3,alt-rock,0,16,1,3.847766666666667
6Dt4xgUvH2sLJcgiOR8nd8,Camilo Séptimo;Samantha Barrón,Ciclones,Ciclones,44,240880,False,0.599,0.633,8,-6.629,1,0.0357,0.501,0.000147,0.124,0.289,90.072,4,alt-rock,0,8,2,4.014666666666667
0aAzBVTjeTY83SlwoWCEfv,EGOIST,Departures - Anata Ni Okuru Ai No Uta,エウテルペ,44,228853,False,0.385,0.449,5,-9.432,0,0.0379,0.564,0.00101,0.0818,0.172,179.898,3,j-rock,0,5,1,3.814216666666667
71rG2xAm9SbCB1Ldtm4PRu,Strike,Desvio de Conduta,O Jogo Virou,44,191266,False,0.73,0.906,11,-4.453,1,0.111,0.161,0.0,0.0954,0.655,98.002,4,j-rock,0,12,1,3.1877666666666666
